,DATE,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,COMPANY
2587,2021-06-17,170.16,174.86,170.05,174.46,174.46,102730000,AMAZON
2588,2021-06-18,174.0,175.35,173.69,174.35,174.35,104954000,AMAZON
2589,2021-06-18,130.71,131.51,130.24,130.46,128.61,108953300,APPLE
2590,2021-06-18,334.53,336.15,329.0,329.66,329.66,23039500,META
2591,2021-06-18,204.46,209.45,203.93,207.77,207.77,73682700,TESLA
2592,2021-06-21,173.82,174.1,171.7,172.7,172.7,65542000,AMAZON
2593,2021-06-21,208.16,210.46,202.96,206.94,206.94,74438100,TESLA
2594,2021-06-21,130.3,132.41,129.21,132.3,130.42,79663300,APPLE
2595,2021-06-21,331.09,332.92,327.65,332.29,332.29,11337500,META
2596,2021-06-22,172.9,176.19,172.8,175.27,175.27,66902000,AMAZON
2597,2021-06-22,132.13,134.08,131.62,133.98,132.08,74783600,APPLE
2598,2021-06-22,332.69,339.92,332.6,339.03,339.03,15345300,META
2599,2021-06-22,206.08,209.52,205.17,207.9,207.9,57476700,TESLA
2600,2021-06-23,133.77,134.32,133.23,133.7,131.8,60214200,APPLE
2601,2021-06-23,175.25,176.05,174.16,175.19,175.19,56266000,AMAZON
2602,2021-06-23,339.35,343.42,338.2,340.59,340.59,14817800,META
2603,2021-06-23,210.67,219.07,210.01,218.86,218.86,93297600,TESLA
2604,2021-06-24,341.85,344.9,341.79,343.18,343.18,12329100,META
2605,2021-06-24,134.45,134.64,132.93,133.41,131.51,68711000,APPLE
2606,2021-06-24,175.38,176.24,171.54,172.45,172.45,76640000,AMAZON
2607,2021-06-24,225.0,232.54,222.54,226.61,226.61,137947200,TESLA
2608,2021-06-25,342.59,344.12,339.68,341.37,341.37,14594400,META
2609,2021-06-25,173.2,173.24,169.71,170.07,170.07,78820000,AMAZON
2610,2021-06-25,229.86,231.27,222.9,223.96,223.96,97490100,TESLA
2611,2021-06-25,133.46,133.89,132.81,133.11,131.22,70783700,APPLE
2612,2021-06-28,170.8,172.4,170.68,172.19,172.19,44856000,AMAZON
2613,2021-06-28,133.41,135.25,133.35,134.78,132.86,62111300,APPLE
2614,2021-06-28,342.46,358.14,341.77,355.64,355.64,29156100,META
2615,2021-06-28,223.88,231.57,223.44,229.57,229.57,64884600,TESLA
2616,2021-06-29,356.27,356.74,349.05,351.89,351.89,21417300,META
2617,2021-06-29,134.8,136.49,134.35,136.33,134.39,64556100,APPLE
2618,2021-06-29,171.94,172.8,171.15,172.41,172.41,41968000,AMAZON
2619,2021-06-29,228.22,229.17,225.3,226.92,226.92,52143900,TESLA
2620,2021-06-30,226.59,230.94,226.05,226.57,226.57,56774700,TESLA
2621,2021-06-30,352.17,352.92,347.17,347.71,347.71,15107500,META
2622,2021-06-30,136.17,137.41,135.87,136.96,135.01,63261400,APPLE
2623,2021-06-30,172.05,173.58,171.75,172.01,172.01,48080000,AMAZON
2624,2021-07-01,346.82,354.67,346.5,354.39,354.39,17137000,META
2625,2021-07-01,171.73,172.85,170.47,171.65,171.65,40742000,AMAZON
2626,2021-07-01,136.6,137.33,135.76,137.27,135.32,52485800,APPLE
2627,2021-07-01,227.97,229.33,224.27,225.97,225.97,55903500,TESLA
2628,2021-07-02,355.1,356.44,352.62,354.7,354.7,11521300,META
2629,2021-07-02,137.9,140.0,137.75,139.96,137.97,78852600,APPLE
2630,2021-07-02,172.58,175.59,171.85,175.55,175.55,63388000,AMAZON
2631,2021-07-02,226.33,233.33,224.42,226.3,226.3,81163500,TESLA
2632,2021-07-06,140.07,143.15,140.07,142.02,140.0,108181800,APPLE
2633,2021-07-06,176.51,184.27,176.45,183.79,183.79,134896000,AMAZON
2634,2021-07-06,227.24,228.0,217.13,219.86,219.86,69853500,TESLA
2635,2021-07-06,356.5,358.79,349.18,352.78,352.78,13488500,META
2636,2021-07-07,221.42,221.9,212.77,214.88,214.88,56376000,TESLA
2637,2021-07-07,143.54,144.89,142.66,144.57,142.52,104911600,APPLE
2638,2021-07-07,185.87,186.71,183.95,184.83,184.83,106562000,AMAZON
2639,2021-07-07,355.26,356.49,350.0,350.49,350.49,14218900,META
2640,2021-07-08,182.18,188.0,181.06,186.57,186.57,103612000,AMAZON
2641,2021-07-08,141.58,144.06,140.67,143.24,141.2,105575500,APPLE
2642,2021-07-08,209.46,218.14,206.82,217.6,217.6,68319900,TESLA
2643,2021-07-08,345.73,348.33,342.56,345.65,345.65,14406500,META
2644,2021-07-09,142.75,145.65,142.65,145.11,143.05,99890800,APPLE
2645,2021-07-09,186.13,187.4,184.67,185.97,185.97,74964000,AMAZON
2646,2021-07-09,345.32,350.71,345.27,350.42,350.42,13018700,META
2647,2021-07-09,217.73,219.64,214.9,218.98,218.98,54421500,TESLA
2648,2021-07-12,187.2,187.86,184.84,185.93,185.93,51432000,AMAZON
2649,2021-07-12,351.23,354.19,349.64,353.16,353.16,10018600,META
2650,2021-07-12,146.21,146.32,144.0,144.5,142.45,76299700,APPLE
2651,2021-07-12,220.73,229.08,220.72,228.57,228.57,77781000,TESLA
2652,2021-07-13,185.1,188.65,183.57,183.87,183.87,76918000,AMAZON
2653,2021-07-13,144.03,147.46,143.63,145.64,143.57,100827100,APPLE
2654,2021-07-13,228.77,231.09,222.1,222.85,222.85,62898300,TESLA
2655,2021-07-13,351.5,358.49,348.8,352.09,352.09,11456000,META
2656,2021-07-14,148.1,149.57,147.68,149.15,147.03,127050800,APPLE
2657,2021-07-14,354.56,355.2,346.73,347.63,347.63,13894200,META
2658,2021-07-14,185.44,185.88,183.04,184.08,184.08,65932000,AMAZON
2659,2021-07-14,223.58,226.2,217.61,217.79,217.79,64923600,TESLA
2660,2021-07-15,149.24,150.0,147.09,148.48,146.37,106820300,APPLE
2661,2021-07-15,219.46,222.05,212.63,216.87,216.87,60628800,TESLA
2662,2021-07-15,349.23,349.23,340.22,344.46,344.46,14781600,META
2663,2021-07-15,184.71,184.77,181.05,181.56,181.56,63706000,AMAZON
2664,2021-07-16,181.67,182.3,178.52,178.68,178.68,80874000,AMAZON
2665,2021-07-16,344.91,345.99,340.14,341.16,341.16,11026100,META
2666,2021-07-16,148.46,149.76,145.88,146.39,144.31,93251400,APPLE
2667,2021-07-16,218.23,218.9,214.07,214.74,214.74,49113000,TESLA
2668,2021-07-19,143.75,144.07,141.67,142.45,140.43,121434600,APPLE
2669,2021-07-19,209.96,215.73,207.1,215.41,215.41,63891300,TESLA
2670,2021-07-19,176.63,177.51,174.96,177.48,177.48,75692000,AMAZON
2671,2021-07-19,337.57,339.79,334.54,336.95,336.95,14372300,META
2672,2021-07-20,143.46,147.1,142.96,146.15,144.07,96350000,APPLE
2673,2021-07-20,178.37,179.6,175.9,178.66,178.66,65114000,AMAZON
2674,2021-07-20,217.33,220.8,213.5,220.17,220.17,46461300,TESLA
2675,2021-07-20,338.8,343.45,334.5,341.66,341.66,11024300,META
2676,2021-07-21,341.5,346.52,341.25,346.23,346.23,9279700,META
2677,2021-07-21,145.53,146.13,144.63,145.4,143.33,74993500,APPLE
2678,2021-07-21,219.87,221.62,216.76,218.43,218.43,41859900,TESLA
2679,2021-07-21,178.82,179.32,177.18,179.26,179.26,46380000,AMAZON
2680,2021-07-22,346.68,351.54,345.21,351.19,351.19,12385400,META
2681,2021-07-22,179.36,182.0,179.11,181.9,181.9,65308000,AMAZON
2682,2021-07-22,145.94,148.2,145.81,146.8,144.71,77338200,APPLE
2683,2021-07-22,218.81,220.72,214.87,216.42,216.42,45317100,TESLA
2684,2021-07-23,360.91,375.33,357.19,369.79,369.79,33694300,META
2685,2021-07-23,147.55,148.72,146.92,148.56,146.45,71447400,APPLE
2686,2021-07-23,215.45,216.27,212.43,214.46,214.46,43814700,TESLA
2687,2021-07-23,182.0,183.31,181.1,182.83,182.83,48726000,AMAZON
2688,2021-07-26,183.66,185.6,182.36,184.99,184.99,58002000,AMAZON
2689,2021-07-26,148.27,149.83,147.7,148.99,146.87,72434100,APPLE
2690,2021-07-26,216.99,222.73,215.7,219.21,219.21,76009800,TESLA
2691,2021-07-26,369.58,374.44,368.22,372.46,372.46,14925200,META
2692,2021-07-27,184.93,184.93,179.31,181.32,181.32,82638000,AMAZON
2693,2021-07-27,221.13,222.17,209.08,214.93,214.93,98439900,TESLA
2694,2021-07-27,371.91,373.15,364.55,367.81,367.81,15705400,META
2695,2021-07-27,149.12,149.21,145.55,146.77,144.68,104818600,APPLE
2696,2021-07-28,144.81,146.97,142.54,144.98,142.92,118931200,APPLE
2697,2021-07-28,181.69,182.92,180.05,181.52,181.52,59988000,AMAZON
2698,2021-07-28,215.67,218.32,213.13,215.66,215.66,48019800,TESLA
2699,2021-07-28,374.56,377.55,366.93,373.28,373.28,29676900,META
2700,2021-07-29,181.39,181.9,179.0,180.0,180.0,110400000,AMAZON
2701,2021-07-29,144.69,146.55,144.58,145.64,143.57,56699500,APPLE
2702,2021-07-29,361.0,365.52,356.74,358.32,358.32,33413200,META
2703,2021-07-29,216.6,227.9,216.27,225.78,225.78,91183800,TESLA
2704,2021-07-30,167.4,168.41,165.35,166.38,166.38,199312000,AMAZON
2705,2021-07-30,354.0,360.73,352.94,356.3,356.3,15976200,META
2706,2021-07-30,144.38,146.33,144.11,145.86,143.79,70440600,APPLE
2707,2021-07-30,223.92,232.51,223.0,229.07,229.07,88969200,TESLA
2708,2021-08-02,233.33,242.31,232.8,236.56,236.56,100847400,TESLA
2709,2021-08-02,358.1,359.4,350.74,351.95,351.95,13180400,META
2710,2021-08-02,167.65,167.95,165.85,166.57,166.57,67078000,AMAZON
2711,2021-08-02,146.36,146.95,145.25,145.52,143.45,62880000,APPLE
2712,2021-08-03,239.67,240.88,233.67,236.58,236.58,64860900,TESLA
2713,2021-08-03,352.73,353.77,347.7,351.24,351.24,12406100,META
2714,2021-08-03,145.81,148.04,145.18,147.36,145.27,64786600,APPLE
2715,2021-08-03,167.04,169.55,164.99,168.31,168.31,83146000,AMAZON
2716,2021-08-04,168.97,169.44,167.28,167.74,167.74,43678000,AMAZON
2717,2021-08-04,352.42,360.48,351.51,358.92,358.92,14180600,META
2718,2021-08-04,237.0,241.63,236.31,236.97,236.97,51007800,TESLA
2719,2021-08-04,147.27,147.79,146.28,146.95,144.86,56368300,APPLE
2720,2021-08-05,167.81,169.45,167.05,168.8,168.8,48670000,AMAZON
2721,2021-08-05,238.67,240.32,237.14,238.21,238.21,38758800,TESLA
2722,2021-08-05,359.64,363.9,356.9,362.97,362.97,10247200,META
2723,2021-08-05,146.98,147.84,146.17,147.06,144.97,46397700,APPLE
2724,2021-08-06,146.35,147.11,145.63,146.14,144.28,54126800,APPLE
2725,2021-08-06,237.3,238.78,232.54,233.03,233.03,46869000,TESLA
2726,2021-08-06,361.4,365.15,361.4,363.51,363.51,8925000,META
2727,2021-08-06,168.75,168.75,166.45,167.25,167.25,52752000,AMAZON
2728,2021-08-09,167.18,167.74,166.43,167.09,167.09,42964000,AMAZON
2729,2021-08-09,363.76,365.78,360.75,361.61,361.61,7798900,META
2730,2021-08-09,236.72,239.68,235.04,237.92,237.92,44145900,TESLA
2731,2021-08-09,146.2,146.7,145.52,146.09,144.23,48908700,APPLE
2732,2021-08-10,361.83,364.1,359.04,361.13,361.13,7469900,META
2733,2021-08-10,146.44,147.71,145.3,145.6,143.75,69023100,APPLE
2734,2021-08-10,238.0,238.86,233.96,236.66,236.66,40296900,TESLA
2735,2021-08-10,167.25,167.9,165.75,166.03,166.03,48252000,AMAZON
2736,2021-08-11,237.57,238.39,234.74,235.94,235.94,29401800,TESLA
2737,2021-08-11,146.05,146.72,145.53,145.86,144.0,48493500,APPLE
2738,2021-08-11,362.1,362.36,357.81,359.96,359.96,8400300,META
2739,2021-08-11,166.57,166.88,163.89,164.61,164.61,58944000,AMAZON
2740,2021-08-12,235.45,240.93,233.13,240.75,240.75,52377300,TESLA
2741,2021-08-12,146.19,149.05,145.84,148.89,146.99,72282600,APPLE
2742,2021-08-12,358.45,363.0,357.11,362.65,362.65,7170700,META
2743,2021-08-12,164.5,165.73,163.48,165.18,165.18,46282000,AMAZON
2744,2021-08-13,362.97,364.66,361.48,363.18,363.18,7195700,META
2745,2021-08-13,241.24,243.3,238.11,239.06,239.06,50194500,TESLA
2746,2021-08-13,148.97,149.44,148.27,149.1,147.2,59375000,APPLE
2747,2021-08-13,165.28,165.3,164.15,164.7,164.7,41134000,AMAZON
2748,2021-08-16,148.54,151.19,146.47,151.12,149.2,103296000,APPLE
2749,2021-08-16,362.52,366.95,357.38,366.56,366.56,11222100,META
2750,2021-08-16,235.02,236.5,225.47,228.72,228.72,68032200,TESLA
2751,2021-08-16,164.15,165.0,160.56,164.95,164.95,66394000,AMAZON
2752,2021-08-17,224.22,224.86,216.28,221.9,221.9,71163900,TESLA
2753,2021-08-17,163.88,164.02,161.28,162.1,162.1,67758000,AMAZON
2754,2021-08-17,362.98,364.67,355.07,358.45,358.45,12328700,META
2755,2021-08-17,150.23,151.68,149.09,150.19,148.28,92229700,APPLE
2756,2021-08-18,223.25,231.92,223.12,229.66,229.66,61048200,TESLA
2757,2021-08-18,162.1,162.71,160.0,160.06,160.06,56086000,AMAZON
2758,2021-08-18,356.25,359.86,355.15,355.45,355.45,10042400,META
2759,2021-08-18,149.8,150.72,146.15,146.36,144.5,86326000,APPLE
2760,2021-08-19,226.07,228.85,222.53,224.49,224.49,42940500,TESLA
2761,2021-08-19,159.7,161.65,159.12,159.39,159.39,75658000,AMAZON
2762,2021-08-19,145.03,148.0,144.5,146.7,144.83,86960300,APPLE
2763,2021-08-19,351.35,357.57,351.0,355.12,355.12,12004500,META
2764,2021-08-20,147.44,148.5,146.78,148.19,146.3,60549600,APPLE
2765,2021-08-20,160.19,160.39,158.79,160.0,160.0,67168000,AMAZON
2766,2021-08-20,227.62,230.71,224.57,226.75,226.75,44525700,TESLA
2767,2021-08-20,354.6,359.99,353.31,359.37,359.37,8697700,META
2768,2021-08-23,148.31,150.19,147.89,149.71,147.8,60131800,APPLE
2769,2021-08-23,160.6,164.04,160.5,163.29,163.29,65362000,AMAZON
2770,2021-08-23,228.48,237.38,226.92,235.43,235.43,60794700,TESLA
2771,2021-08-23,359.44,365.69,359.1,363.35,363.35,10942000,META
2772,2021-08-24,149.45,150.86,149.15,149.62,147.71,48606400,APPLE
2773,2021-08-24,164.0,165.77,163.73,165.29,165.29,51036000,AMAZON
2774,2021-08-24,363.66,367.96,361.84,365.51,365.51,9235100,META
2775,2021-08-24,236.89,238.41,234.21,236.16,236.16,39249300,TESLA
2776,2021-08-25,235.68,238.99,234.67,237.07,237.07,37936800,TESLA
2777,2021-08-25,149.81,150.32,147.8,148.36,146.47,58991300,APPLE
2778,2021-08-25,365.6,370.86,365.4,368.39,368.39,9684500,META
2779,2021-08-25,165.49,166.05,164.31,164.96,164.96,33606000,AMAZON
2780,2021-08-26,236.1,238.47,232.54,233.72,233.72,39642900,TESLA
2781,2021-08-26,148.35,149.12,147.51,147.54,145.66,48597200,APPLE
2782,2021-08-26,368.38,369.44,364.13,364.38,364.38,7888700,META
2783,2021-08-26,164.95,166.6,164.8,165.8,165.8,41976000,AMAZON
2784,2021-08-27,166.66,167.62,165.69,167.48,167.48,48048000,AMAZON
2785,2021-08-27,235.0,238.33,234.03,237.31,237.31,41501400,TESLA
2786,2021-08-27,365.1,373.74,364.08,372.63,372.63,11219100,META
2787,2021-08-27,147.48,148.75,146.83,148.6,146.71,55802400,APPLE
2788,2021-08-30,149.0,153.49,148.61,153.12,151.17,90956700,APPLE
2789,2021-08-30,167.87,172.25,167.76,171.08,171.08,63844000,AMAZON
2790,2021-08-30,372.56,381.49,370.52,380.66,380.66,13547300,META
2791,2021-08-30,238.24,243.67,237.58,243.64,243.64,55812600,TESLA
2792,2021-08-31,171.24,173.63,169.78,173.54,173.54,87128000,AMAZON
2793,2021-08-31,379.95,382.76,378.8,379.38,379.38,12345400,META
2794,2021-08-31,152.66,152.8,151.29,151.83,149.9,86453100,APPLE
2795,2021-08-31,244.33,246.8,242.15,245.24,245.24,62566200,TESLA
2796,2021-09-01,174.82,176.35,173.76,173.95,173.95,72598000,AMAZON
2797,2021-09-01,379.59,384.33,378.81,382.05,382.05,11567200,META
2798,2021-09-01,244.69,247.33,243.76,244.7,244.7,39612900,TESLA
2799,2021-09-01,152.83,154.98,152.34,152.51,150.57,80313700,APPLE
2800,2021-09-02,174.74,175.6,172.75,173.16,173.16,58474000,AMAZON
2801,2021-09-02,244.83,246.99,243.51,244.13,244.13,38331900,TESLA
2802,2021-09-02,153.87,154.72,152.4,153.65,151.69,71115500,APPLE
2803,2021-09-02,381.5,381.75,374.06,375.28,375.28,14832900,META
2804,2021-09-03,172.6,174.13,171.82,173.9,173.9,51514000,AMAZON
2805,2021-09-03,244.08,244.67,241.4,244.52,244.52,45738300,TESLA
2806,2021-09-03,374.75,377.16,373.11,376.26,376.26,7509600,META
2807,2021-09-03,153.76,154.63,153.09,154.3,152.33,57808700,APPLE
2808,2021-09-07,375.88,382.96,373.15,382.18,382.18,10793800,META
2809,2021-09-07,173.9,176.4,173.85,175.46,175.46,54758000,AMAZON
2810,2021-09-07,246.67,253.4,246.42,250.97,250.97,60119400,TESLA
2811,2021-09-07,154.97,157.26,154.39,156.69,154.69,82278300,APPLE
2812,2021-09-08,380.16,380.87,374.79,377.57,377.57,11067200,META
2813,2021-09-08,156.98,157.04,153.98,155.11,153.13,74420200,APPLE
2814,2021-09-08,175.58,177.28,174.78,176.27,176.27,61068000,AMAZON
2815,2021-09-08,253.86,254.82,246.92,251.29,251.29,56379000,TESLA
2816,2021-09-09,251.14,254.03,250.54,251.62,251.62,42233100,TESLA
2817,2021-09-09,155.49,156.11,153.95,154.07,152.11,57305700,APPLE
2818,2021-09-09,377.64,379.83,376.57,378.0,378.0,9098900,META
2819,2021-09-09,176.3,177.5,174.02,174.21,174.21,54384000,AMAZON
2820,2021-09-10,381.36,383.79,378.26,378.69,378.69,11549600,META
2821,2021-09-10,253.2,254.2,244.84,245.42,245.42,45552600,TESLA
2822,2021-09-10,175.09,175.42,173.15,173.46,173.46,47946000,AMAZON
2823,2021-09-10,155.0,155.48,148.7,148.97,147.07,140893200,APPLE
2824,2021-09-13,174.14,174.9,171.9,172.86,172.86,51380000,AMAZON
2825,2021-09-13,246.74,248.26,236.28,247.67,247.67,68857500,TESLA
2826,2021-09-13,381.68,381.75,374.35,376.51,376.51,13026300,META
2827,2021-09-13,150.63,151.42,148.75,149.55,147.65,102404300,APPLE
2828,2021-09-14,150.35,151.07,146.91,148.12,146.23,109296300,APPLE
2829,2021-09-14,377.4,378.59,375.11,376.53,376.53,8711600,META
2830,2021-09-14,173.78,174.34,171.89,172.5,172.5,38738000,AMAZON
2831,2021-09-14,247.52,251.49,245.47,248.16,248.16,55574700,TESLA
2832,2021-09-15,148.56,149.44,146.37,149.03,147.13,83281300,APPLE
2833,2021-09-15,377.0,377.56,367.67,373.92,373.92,17940300,META
2834,2021-09-15,172.13,174.27,170.1,173.79,173.79,59150000,AMAZON
2835,2021-09-15,248.33,252.29,246.12,251.94,251.94,46073100,TESLA
2836,2021-09-16,173.0,174.63,172.31,174.41,174.41,51672000,AMAZON
2837,2021-09-16,148.44,148.97,147.22,148.79,146.89,68034100,APPLE
2838,2021-09-16,250.94,252.97,249.2,252.33,252.33,41770200,TESLA
2839,2021-09-16,372.79,373.56,369.71,373.06,373.06,11934200,META
2840,2021-09-17,371.41,371.41,361.59,364.72,364.72,26299000,META
2841,2021-09-17,148.82,148.82,145.76,146.06,144.2,129868800,APPLE
2842,2021-09-17,174.42,174.87,172.61,173.13,173.13,92332000,AMAZON
2843,2021-09-17,252.38,253.68,250.0,253.16,253.16,84612600,TESLA
2844,2021-09-20,359.3,361.03,349.8,355.7,355.7,19822800,META
2845,2021-09-20,143.8,144.84,141.27,142.94,141.12,123478900,APPLE
2846,2021-09-20,244.85,247.33,239.54,243.39,243.39,74273100,TESLA
2847,2021-09-20,169.8,170.95,165.25,167.79,167.79,93382000,AMAZON
2848,2021-09-21,143.93,144.6,142.78,143.43,141.6,75834000,APPLE
2849,2021-09-21,168.75,168.99,166.62,167.18,167.18,55618000,AMAZON
2850,2021-09-21,358.5,360.04,355.19,357.48,357.48,11751900,META
2851,2021-09-21,244.93,248.25,243.48,246.46,246.46,48992100,TESLA
2852,2021-09-22,247.84,251.22,246.37,250.65,250.65,45378900,TESLA
2853,2021-09-22,167.55,169.45,167.05,169.0,169.0,48228000,AMAZON
2854,2021-09-22,144.45,146.43,143.7,145.85,143.99,76404300,APPLE
2855,2021-09-22,347.23,349.84,340.69,343.21,343.21,43692900,META
2856,2021-09-23,169.0,171.45,169.0,170.8,170.8,47588000,AMAZON
2857,2021-09-23,251.67,252.73,249.31,251.21,251.21,35842500,TESLA
2858,2021-09-23,345.36,349.67,343.0,345.96,345.96,21806300,META
2859,2021-09-23,146.65,147.08,145.64,146.83,144.96,64838200,APPLE
2860,2021-09-24,248.63,258.27,248.19,258.13,258.13,64119000,TESLA
2861,2021-09-24,145.66,147.47,145.56,146.92,145.05,53477900,APPLE
2862,2021-09-24,343.24,354.35,342.37,352.96,352.96,18801900,META
2863,2021-09-24,170.1,171.46,169.67,171.28,171.28,42324000,AMAZON
2864,2021-09-27,349.81,355.15,347.08,353.58,353.58,15205800,META
2865,2021-09-27,168.57,170.78,166.98,170.29,170.29,72690000,AMAZON
2866,2021-09-27,145.47,145.96,143.82,145.37,143.52,74150700,APPLE
2867,2021-09-27,257.71,266.33,256.44,263.79,263.79,84212100,TESLA
2868,2021-09-28,347.97,349.6,338.92,340.65,340.65,21710300,META
2869,2021-09-28,262.4,265.21,255.39,259.19,259.19,76144200,TESLA
2870,2021-09-28,143.25,144.75,141.69,141.91,140.1,108972300,APPLE
2871,2021-09-28,167.89,168.46,164.51,165.8,165.8,88616000,AMAZON
2872,2021-09-29,343.15,345.23,338.88,339.61,339.61,14452200,META
2873,2021-09-29,142.47,144.45,142.03,142.83,141.01,74602000,APPLE
2874,2021-09-29,166.11,167.57,164.89,165.06,165.06,51246000,AMAZON
2875,2021-09-29,259.93,264.5,256.89,260.44,260.44,62828700,TESLA
2876,2021-09-30,260.33,263.04,258.33,258.49,258.49,53868000,TESLA
2877,2021-09-30,165.8,166.39,163.7,164.25,164.25,56848000,AMAZON
2878,2021-09-30,340.45,342.8,338.15,339.39,339.39,16547100,META
2879,2021-09-30,143.66,144.38,141.28,141.5,139.7,89056700,APPLE
2880,2021-10-01,141.9,142.92,139.11,142.65,140.83,94639600,APPLE
2881,2021-10-01,164.45,165.46,162.8,164.16,164.16,56712000,AMAZON
2882,2021-10-01,341.61,345.02,338.64,343.01,343.01,14905300,META
2883,2021-10-01,259.47,260.26,254.53,258.41,258.41,51094200,TESLA
2884,2021-10-04,163.97,164.0,158.81,159.49,159.49,90462000,AMAZON
2885,2021-10-04,141.76,142.21,138.27,139.14,137.37,98322000,APPLE
2886,2021-10-04,335.53,335.94,322.7,326.23,326.23,42885000,META
2887,2021-10-04,265.5,268.99,258.71,260.51,260.51,91449900,TESLA
2888,2021-10-05,328.58,335.18,326.16,332.96,332.96,35377900,META
2889,2021-10-05,139.49,142.24,139.36,141.11,139.31,80861100,APPLE
2890,2021-10-05,261.6,265.77,258.07,260.2,260.2,55297800,TESLA
2891,2021-10-05,160.23,163.04,160.12,161.05,161.05,65384000,AMAZON
2892,2021-10-06,258.73,262.22,257.74,260.92,260.92,43898400,TESLA
2893,2021-10-06,160.68,163.22,159.93,163.1,163.1,50660000,AMAZON
2894,2021-10-06,329.74,334.38,325.8,333.64,333.64,26443000,META
2895,2021-10-06,139.47,142.15,138.37,142.0,140.19,83221100,APPLE
2896,2021-10-07,337.0,338.84,328.98,329.22,329.22,28307500,META
2897,2021-10-07,261.82,268.33,261.13,264.54,264.54,57587400,TESLA
2898,2021-10-07,164.58,166.29,164.15,165.12,165.12,48182000,AMAZON
2899,2021-10-07,143.06,144.22,142.72,143.29,141.46,61732700,APPLE
2900,2021-10-08,144.03,144.18,142.56,142.9,141.08,58773200,APPLE
2901,2021-10-08,265.4,265.46,260.3,261.83,261.83,50215800,TESLA
2902,2021-10-08,165.85,166.07,164.41,164.43,164.43,39964000,AMAZON
2903,2021-10-08,331.51,333.4,328.71,330.05,330.05,15946100,META
2904,2021-10-11,327.63,330.46,325.31,325.45,325.45,14708200,META
2905,2021-10-11,262.55,267.08,261.83,263.98,263.98,42600900,TESLA
2906,2021-10-11,163.75,164.63,161.9,162.32,162.32,40684000,AMAZON
2907,2021-10-11,142.27,144.81,141.81,142.81,140.99,64452200,APPLE
2908,2021-10-12,266.98,270.77,265.52,268.57,268.57,66060000,TESLA
2909,2021-10-12,162.85,163.38,161.81,162.37,162.37,36392000,AMAZON
2910,2021-10-12,323.03,324.38,317.37,323.77,323.77,31658700,META
2911,2021-10-12,143.23,143.25,141.04,141.51,139.71,73035900,APPLE
2912,2021-10-13,270.16,271.8,268.59,270.36,270.36,42360300,TESLA
2913,2021-10-13,326.97,327.0,322.66,324.54,324.54,14761500,META
2914,2021-10-13,141.24,141.4,139.2,140.91,139.12,78762700,APPLE
2915,2021-10-13,163.49,164.42,163.05,164.21,164.21,48402000,AMAZON
2916,2021-10-14,142.11,143.88,141.51,143.76,141.93,69907100,APPLE
2917,2021-10-14,271.83,273.42,271.12,272.77,272.77,36741600,TESLA
2918,2021-10-14,328.36,330.52,327.1,328.53,328.53,14302200,META
2919,2021-10-14,165.12,165.63,164.54,164.99,164.99,42190000,AMAZON
2920,2021-10-15,274.58,281.07,274.12,281.01,281.01,56773800,TESLA
2921,2021-10-15,328.68,329.07,322.51,324.76,324.76,21596400,META
2922,2021-10-15,143.77,144.9,143.51,144.84,143.0,67940300,APPLE
2923,2021-10-15,165.57,170.52,165.2,170.45,170.45,103598000,AMAZON
2924,2021-10-18,169.42,172.46,169.26,172.34,172.34,63482000,AMAZON
2925,2021-10-18,283.93,291.75,283.82,290.04,290.04,72621600,TESLA
2926,2021-10-18,143.45,146.84,143.16,146.55,144.68,85589200,APPLE
2927,2021-10-18,328.95,335.89,327.5,335.34,335.34,21585000,META
2928,2021-10-19,292.51,292.65,287.5,288.09,288.09,52143300,TESLA
2929,2021-10-19,147.01,149.17,146.55,148.76,146.87,76378900,APPLE
2930,2021-10-19,339.65,342.46,337.28,339.99,339.99,18786300,META
2931,2021-10-19,171.71,172.73,171.1,172.21,172.21,47722000,AMAZON
2932,2021-10-20,148.7,149.75,148.12,149.26,147.36,58418800,APPLE
2933,2021-10-20,172.63,173.14,170.02,170.75,170.75,42796000,AMAZON
2934,2021-10-20,343.45,343.98,339.45,340.78,340.78,13639500,META
2935,2021-10-20,288.45,289.83,285.79,288.6,288.6,42096300,TESLA
2936,2021-10-21,148.81,149.64,147.87,149.48,147.58,61421000,APPLE
2937,2021-10-21,340.28,342.31,337.8,341.88,341.88,16354400,META
2938,2021-10-21,170.71,172.01,170.15,171.75,171.75,37628000,AMAZON
2939,2021-10-21,285.33,300.0,285.17,298.0,298.0,94444500,TESLA
2940,2021-10-22,298.5,303.33,296.99,303.23,303.23,68642400,TESLA
2941,2021-10-22,326.35,329.63,321.11,324.61,324.61,35224500,META
2942,2021-10-22,149.69,150.18,148.64,148.69,146.8,58883400,APPLE
2943,2021-10-22,171.05,171.49,166.57,166.78,166.78,62782000,AMAZON
2944,2021-10-25,166.75,167.39,164.88,166.02,166.02,44520000,AMAZON
2945,2021-10-25,148.68,149.37,147.62,148.64,146.75,50720600,APPLE
2946,2021-10-25,316.84,348.34,314.73,341.62,341.62,188556300,TESLA
2947,2021-10-25,320.3,329.56,319.72,328.69,328.69,38409000,META
2948,2021-10-26,341.56,364.98,333.81,339.48,339.48,187245000,TESLA
